Date,Age,Tm,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2018-04-05,33-096,14_18CLE,WAS,W (+4),1,38:48,12,20,0.6,2,7,0.286,7,10,0.7,2,7,9,14,0,0,6,2,33,29.1,13
2018-04-06,33-097,14_18CLE,PHI,L (-2),1,40:11,17,29,0.586,4,8,0.5,6,11,0.545,1,10,11,11,2,1,8,0,44,34.6,7
2018-04-09,33-100,14_18CLE,NYK,W (+14),1,38:38,7,16,0.438,3,6,0.5,9,10,0.9,0,6,6,11,1,0,4,2,26,22.9,14
2018-04-11,33-102,14_18CLE,NYK,L (-12),1,10:33,4,9,0.444,0,2,0,2,3,0.667,1,4,5,2,1,0,3,0,10,6.2,5
2018-10-18,33-292,LAL,POR,L (-9),1,37:20,9,16,0.563,0,4,0.000,8,9,0.889,2,10,12,6,1,0,6,3,26,20.4,-4
2018-10-20,33-294,LAL,HOU,L (-9),1,38:52,9,22,0.409,1,7,0.143,5,7,0.714,0,5,5,5,2,1,1,0,24,18.1,-13
2018-10-22,33-296,LAL,SAS,L (-1),1,42:52,11,25,0.440,2,8,0.250,8,11,0.727,2,6,8,14,1,1,5,2,32,26.6,-5
2018-10-24,33-298,LAL,PHO,W (+18),1,28:04,7,16,0.438,1,5,0.200,4,4,1.000,0,7,7,10,3,0,0,1,19,22.3,19
2018-10-25,33-299,LAL,DEN,W (+7),1,34:40,10,17,0.588,1,5,0.200,7,10,0.700,0,11,11,11,3,0,2,3,28,29.7,13
2018-10-27,33-301,LAL,SAS,L (-4),1,34:18,13,21,0.619,2,6,0.333,7,8,0.875,1,10,11,4,2,0,4,3,35,28.4,-1
2018-10-29,33-303,LAL,MIN,L (-4),1,36:16,11,23,0.478,3,6,0.500,4,5,0.800,3,7,10,8,2,2,5,2,29,24.3,-6
2018-10-31,33-305,LAL,DAL,W (+1),1,38:34,11,19,0.579,2,3,0.667,5,7,0.714,0,5,5,6,3,0,3,3,29,23.8,5
2018-11-03,33-308,LAL,POR,W (+4),1,31:21,9,20,0.450,1,5,0.200,9,11,0.818,0,5,5,7,0,2,3,1,28,21.2,-22
2018-11-04,33-309,LAL,TOR,L (-14),1,28:17,6,12,0.500,2,3,0.667,4,7,0.571,0,2,2,6,0,1,3,3,18,12.1,-16
2018-11-07,33-312,LAL,MIN,W (+4),1,38:32,10,21,0.476,3,9,0.333,1,2,0.500,1,10,11,9,0,2,3,1,24,20.9,3
2018-11-10,33-315,LAL,SAC,W (+15),1,31:17,10,18,0.556,3,6,0.500,2,3,0.667,1,6,7,2,1,0,3,2,25,17.1,2
2018-11-11,33-316,LAL,ATL,W (+1),1,34:18,10,20,0.500,3,9,0.333,3,7,0.429,3,4,7,4,2,0,4,1,26,18.1,22
2018-11-14,33-319,LAL,POR,W (+9),1,36:00,13,19,0.684,5,6,0.833,13,15,0.867,2,8,10,9,1,3,4,0,44,44.3,4
2018-11-17,33-322,LAL,ORL,L (-13),1,25:53,8,19,0.421,3,6,0.500,3,4,0.750,0,4,4,7,0,1,3,0,22,15.3,-11
2018-11-18,33-323,LAL,MIA,W (+16),1,38:29,19,31,0.613,6,8,0.750,7,10,0.700,1,7,8,3,2,1,2,3,51,40.1,20
2018-11-21,33-326,LAL,CLE,W (+4),1,35:30,11,20,0.550,2,6,0.333,8,12,0.667,2,12,14,7,0,1,4,3,32,26.2,9
2018-11-23,33-328,LAL,UTA,W (+7),1,35:04,8,17,0.471,2,5,0.400,4,6,0.667,1,9,10,7,2,1,5,1,22,18.1,13
2018-11-25,33-330,LAL,ORL,L (-4),1,40:27,8,14,0.571,2,7,0.286,6,11,0.545,0,4,4,7,0,1,6,4,24,14.6,-14
2018-11-27,33-332,LAL,DEN,L (-32),1,30:04,5,15,0.333,0,4,0.000,4,6,0.667,0,7,7,2,2,2,4,0,14,7.6,-23
2018-11-29,33-334,LAL,IND,W (+8),1,38:09,15,27,0.556,2,7,0.286,6,10,0.600,1,8,9,7,2,0,4,2,38,28.7,19
2018-11-30,33-335,LAL,DAL,W (+11),1,31:19,12,21,0.571,2,4,0.500,2,4,0.500,2,3,5,4,0,1,4,3,28,17.9,10
2018-12-02,33-337,LAL,PHO,W (+24),1,30:59,9,17,0.529,1,5,0.200,3,4,0.750,0,6,6,8,0,1,5,0,22,16.4,12
2018-12-05,33-340,LAL,SAS,W (+8),1,39:42,15,24,0.625,3,7,0.429,9,13,0.692,0,5,5,6,2,0,2,1,42,34.9,19
2018-12-07,33-342,LAL,SAS,L (-13),1,37:21,13,28,0.464,3,8,0.375,6,9,0.667,2,6,8,11,2,0,1,4,35,29.7,-19
2018-12-08,33-343,LAL,MEM,W (+23),1,31:38,9,18,0.500,0,3,0.000,2,3,0.667,1,7,8,9,2,0,5,2,20,15.9,21
2018-12-10,33-345,LAL,MIA,W (+3),1,37:31,10,19,0.526,4,7,0.571,4,8,0.500,0,9,9,12,1,0,2,0,28,27.2,18
2018-12-13,33-348,LAL,HOU,L (-15),1,36:26,12,18,0.667,3,6,0.500,2,6,0.333,0,5,5,4,2,0,3,1,29,22.5,-9
2018-12-15,33-350,LAL,CHO,W (+28),1,30:13,7,15,0.467,2,6,0.333,8,12,0.667,1,11,12,11,1,0,3,0,24,24.4,31
2018-12-16,33-351,LAL,WAS,L (-18),1,32:00,5,16,0.313,0,2,0.000,3,6,0.500,0,6,6,3,0,1,4,0,13,3.2,-21
2018-12-18,33-353,LAL,BRK,L (-5),1,41:12,13,23,0.565,2,7,0.286,8,13,0.615,1,12,13,8,1,1,5,1,36,29.3,4
2018-12-21,33-356,LAL,NOP,W (+8),1,38:45,8,20,0.400,0,4,0.000,6,9,0.667,2,10,12,14,2,0,2,3,22,23.0,13
2018-12-23,33-358,LAL,MEM,L (-8),1,35:37,8,14,0.571,2,5,0.400,4,4,1.000,1,13,14,7,1,1,4,0,22,22.6,-3
2018-12-25,33-360,LAL,GSW,W (+26),1,21:15,6,11,0.545,0,2,0.000,5,8,0.625,2,11,13,5,1,0,2,1,17,17.3,5
2019-01-31,34-032,LAL,LAC,W (+3),1,40:26,9,22,0.409,1,6,0.167,5,7,0.714,1,13,14,9,1,0,4,0,24,19.3,2
2019-02-05,34-037,LAL,IND,L (-42),1,30:13,7,12,0.583,2,5,0.400,2,3,0.667,0,7,7,9,1,0,6,1,18,15.0,-17
2019-02-07,34-039,LAL,BOS,W (+1),1,37:44,11,21,0.524,5,10,0.500,1,5,0.200,2,10,12,12,3,0,3,4,28,27.3,11
2019-02-12,34-044,LAL,ATL,L (-4),1,43:03,8,20,0.400,3,10,0.300,9,11,0.818,2,9,11,16,3,1,2,3,28,32.2,0
2019-02-21,34-053,LAL,HOU,W (+5),1,40:08,11,23,0.478,0,4,0.000,7,10,0.700,4,8,12,6,1,1,4,1,29,22.8,6
2019-02-23,34-055,LAL,NOP,L (-13),1,38:31,11,17,0.647,3,6,0.500,2,6,0.333,0,7,7,12,4,1,4,0,27,29.1,-10
2019-02-25,34-057,LAL,MEM,L (-5),1,39:44,8,23,0.348,0,4,0.000,8,10,0.800,3,9,12,11,3,0,5,3,24,19.6,2
2019-02-27,34-059,LAL,NOP,W (+6),1,37:19,13,24,0.542,4,9,0.444,3,8,0.375,1,5,6,10,2,1,2,2,33,28.5,2
2019-03-01,34-061,LAL,MIL,L (-11),1,38:49,10,19,0.526,3,8,0.375,8,10,0.800,2,5,7,10,1,0,3,2,31,28.0,-4
2019-03-02,34-062,LAL,PHO,L (-9),1,40:46,10,21,0.476,4,9,0.444,3,7,0.429,0,9,9,16,0,0,3,2,27,24.8,-1
2019-03-04,34-064,LAL,LAC,L (-8),1,42:24,9,18,0.500,1,6,0.167,8,12,0.667,0,8,8,6,1,1,2,3,27,21.5,-11
2019-03-06,34-066,LAL,DEN,L (-16),1,31:07,13,22,0.591,2,7,0.286,3,8,0.375,0,7,7,7,1,1,4,4,31,21.9,-8
2019-03-09,34-069,LAL,BOS,L (-13),1,27:46,13,23,0.565,1,5,0.200,3,7,0.429,2,8,10,12,0,0,3,0,30,26.7,11
2019-03-12,34-072,LAL,CHI,W (+16),1,33:24,15,23,0.652,2,4,0.500,4,5,0.800,1,9,10,4,2,0,5,2,36,27.9,9
2019-03-14,34-074,LAL,TOR,L (-13),1,31:47,12,23,0.522,1,5,0.200,4,7,0.571,0,4,4,6,1,0,4,2,29,18.1,0
2019-03-17,34-077,LAL,NYK,L (-1),1,35:00,11,26,0.423,0,6,0.000,11,13,0.846,2,4,6,8,0,1,2,2,33,24.5,9
2019-03-22,34-082,LAL,BRK,L (-5),1,36:42,8,25,0.320,1,7,0.143,8,12,0.667,3,6,9,14,1,1,8,3,25,15.3,-2
2019-03-24,34-084,LAL,SAC,W (+5),1,35:16,9,22,0.409,3,6,0.500,8,9,0.889,2,9,11,11,2,1,4,1,29,26.9,5
2019-03-26,34-086,LAL,WAS,W (+18),1,33:54,11,20,0.550,1,6,0.167,0,2,0.000,0,7,7,14,1,0,3,1,23,22.1,3
2019-03-29,34-089,LAL,CHO,W (+14),1,31:58,11,19,0.579,4,7,0.571,1,2,0.500,0,3,3,9,0,0,6,1,27,18.5,14
2020-08-18,35-232,LAL,POR,L (-7),1,41:03,9,20,0.45,1,5,0.2,4,7,0.571,2,15,17,16,1,0,4,1,23,25.1,-3
2020-08-20,35-234,LAL,POR,W (+23),1,26:41,4,11,0.364,0,3,0,2,2,1,0,6,6,7,2,0,6,1,10,6.2,23
2020-08-22,35-236,LAL,POR,W (+8),1,34:29,11,18,0.611,4,8,0.5,12,17,0.706,1,11,12,8,2,0,8,3,38,30.2,2
2020-08-24,35-238,LAL,POR,W (+20),1,28:18,10,12,0.833,4,5,0.8,6,8,0.75,1,5,6,10,0,1,2,2,30,31.9,17
2020-08-29,35-243,LAL,POR,W (+9),1,33:52,14,19,0.737,4,7,0.571,4,4,1,0,10,10,10,1,1,5,1,36,34.6,20
2020-09-04,35-249,LAL,HOU,L (-15),1,36:34,7,15,0.467,2,7,0.286,4,5,0.8,1,7,8,7,0,2,4,2,20,16.2,-15
2020-09-06,35-251,LAL,HOU,W (+8),1,39:16,10,17,0.588,1,5,0.2,7,10,0.7,0,11,11,9,4,2,7,3,28,25.7,15
2020-09-08,35-253,LAL,HOU,W (+10),1,37:31,13,23,0.565,4,9,0.444,6,10,0.6,0,7,7,5,1,4,2,1,36,30.5,8
2020-09-10,35-255,LAL,HOU,W (+10),1,33:45,7,17,0.412,0,5,0,2,3,0.667,1,14,15,9,3,0,4,2,16,15.9,15
2020-09-12,35-257,LAL,HOU,W (+23),1,30:48,9,18,0.5,3,8,0.375,8,10,0.8,2,9,11,7,2,1,4,2,29,26.1,19
2020-09-18,35-263,LAL,DEN,W (+12),1,30:54,6,11,0.545,0,2,0,3,4,0.75,1,5,6,12,0,0,3,2,15,16.1,15
2020-09-20,35-265,LAL,DEN,W (+2),1,36:25,10,20,0.5,3,8,0.375,3,4,0.75,2,9,11,4,0,2,6,2,26,17.1,-9
2020-09-22,35-267,LAL,DEN,L (-8),1,37:15,14,23,0.609,1,4,0.25,1,2,0.5,1,9,10,11,2,2,6,1,30,27.2,2
2020-09-24,35-269,LAL,DEN,W (+6),1,38:21,7,18,0.389,1,3,0.333,11,14,0.786,1,8,9,8,0,0,0,2,26,22.9,8
2020-09-26,35-271,LAL,DEN,W (+10),1,40:01,15,25,0.6,1,4,0.25,7,8,0.875,3,13,16,10,1,0,2,2,38,37.3,12
2020-09-30,35-275,LAL,MIA,W (+18),1,36:24,9,17,0.529,2,4,0.5,5,6,0.833,1,12,13,9,1,0,2,3,25,24.7,10
2020-10-02,35-277,LAL,MIA,W (+10),1,39:09,14,25,0.56,3,8,0.375,2,5,0.4,2,7,9,9,1,1,0,2,33,30.6,7
2020-10-04,35-279,LAL,MIA,L (-11),1,39:13,9,16,0.563,1,5,0.2,6,9,0.667,1,9,10,8,0,2,8,2,25,17.8,-4
2020-10-06,35-281,LAL,MIA,W (+6),1,38:38,8,16,0.5,2,5,0.4,10,12,0.833,2,10,12,8,1,0,6,2,28,23.4,-2
2020-10-09,35-284,LAL,MIA,L (-3),1,41:51,15,21,0.714,6,9,0.667,4,6,0.667,3,10,13,7,3,0,4,1,40,39.1,7
2020-10-11,35-286,LAL,MIA,W (+13),1,41:13,13,20,0.65,1,5,0.2,1,4,0.25,3,11,14,10,1,0,1,3,28,29.2,18
2019-10-22,34-296,LAL,LAC,L (-10),1,36:00,7,19,0.368,1,5,0.200,3,4,0.750,1,9,10,8,1,1,5,3,18,11.6,-8
2019-10-25,34-299,LAL,UTA,W (+9),1,30:34,12,22,0.545,1,4,0.250,7,8,0.875,2,5,7,10,1,0,1,0,32,30.9,17
2019-10-27,34-301,LAL,CHO,W (+19),1,35:01,7,14,0.500,1,3,0.333,5,5,1.000,1,5,6,12,1,0,4,0,20,20.6,17
2019-10-29,34-303,LAL,MEM,W (+29),1,28:19,8,15,0.533,2,5,0.400,5,7,0.714,0,2,2,8,0,1,6,0,23,15.8,2
2019-11-01,34-306,LAL,DAL,W (+9),1,42:32,13,23,0.565,4,9,0.444,9,11,0.818,0,12,12,16,4,1,4,5,39,40.8,15
2019-11-03,34-308,LAL,SAS,W (+7),1,37:18,8,23,0.348,0,6,0.000,5,10,0.500,1,10,11,13,2,1,5,2,21,15.8,15
2019-11-05,34-310,LAL,CHI,W (+6),1,35:11,10,19,0.526,2,6,0.333,8,9,0.889,0,10,10,11,2,1,2,3,30,30.5,17
2019-11-08,34-313,LAL,MIA,W (+15),1,36:03,10,19,0.526,4,7,0.571,1,2,0.500,1,3,4,6,0,0,3,2,25,17.3,16
2019-11-10,34-315,LAL,TOR,L (-9),1,35:20,5,15,0.333,0,2,0.000,3,6,0.500,3,10,13,15,0,1,2,0,13,17.6,-6
2019-11-12,34-317,LAL,PHO,W (+8),1,37:04,8,18,0.444,1,4,0.250,2,7,0.286,0,7,7,11,0,0,1,0,19,16.4,-2
2019-11-13,34-318,LAL,GSW,W (+26),1,26:29,11,21,0.524,1,5,0.200,0,1,0.000,2,4,6,12,1,1,4,1,23,20.6,13
2019-11-15,34-320,LAL,SAC,W (+2),1,38:40,10,20,0.500,2,7,0.286,7,7,1.000,3,1,4,11,3,0,2,1,29,29.7,13
2019-11-17,34-322,LAL,ATL,W (+21),1,33:07,13,21,0.619,6,10,0.600,1,1,1.000,0,7,7,12,1,1,0,1,33,35.3,30
2019-11-19,34-324,LAL,OKC,W (+5),1,37:08,10,21,0.476,2,5,0.400,3,5,0.600,0,11,11,10,2,0,7,2,25,18.0,6
2019-11-22,34-327,LAL,OKC,W (+3),1,35:37,9,20,0.450,1,3,0.333,4,6,0.667,1,5,6,14,1,1,5,2,23,19.7,3
2019-11-25,34-330,LAL,SAS,W (+10),1,35:08,13,24,0.542,4,7,0.571,3,8,0.375,1,3,4,14,0,1,3,2,33,27.7,6
2019-11-27,34-332,LAL,NOP,W (+4),1,37:35,10,18,0.556,2,6,0.333,7,11,0.636,2,3,5,11,2,1,5,2,29,25.7,3
2019-11-29,34-334,LAL,WAS,W (+22),1,24:36,9,16,0.563,4,8,0.500,1,2,0.500,0,3,3,11,2,1,6,1,23,19.9,20
2019-12-01,34-336,LAL,DAL,L (-14),1,36:25,11,20,0.550,0,5,0.000,3,3,1.000,0,9,9,8,4,0,6,3,25,20.5,-16
2019-12-03,34-338,LAL,DEN,W (+9),1,36:53,9,18,0.500,1,4,0.250,6,6,1.000,2,4,6,9,0,0,4,3,25,19.7,4
2019-12-04,34-339,LAL,UTA,W (+25),1,29:28,9,21,0.429,1,6,0.167,1,1,1.000,0,4,4,12,1,0,1,3,20,17.3,14
2019-12-06,34-341,LAL,POR,W (+23),1,33:45,11,23,0.478,4,9,0.444,5,7,0.714,1,6,7,8,0,1,3,1,31,23.9,21
2019-12-08,34-343,LAL,MIN,W (+17),1,27:51,12,20,0.600,6,8,0.750,2,2,1.000,1,3,4,13,1,0,5,4,32,27.9,24
2019-12-11,34-346,LAL,ORL,W (+9),1,37:55,11,24,0.458,1,6,0.167,2,5,0.400,2,9,11,10,2,0,6,2,25,17.7,8
2019-12-13,34-348,LAL,MIA,W (+3),1,37:26,11,22,0.500,4,8,0.500,2,4,0.500,2,7,9,12,1,0,8,2,28,20.3,9
2019-12-15,34-350,LAL,ATL,W (+5),1,36:56,12,21,0.571,4,10,0.400,4,7,0.571,1,12,13,7,1,3,4,1,32,28.8,10
2019-12-17,34-352,LAL,IND,L (-3),1,34:54,8,20,0.400,0,6,0.000,4,8,0.500,1,8,9,9,0,0,5,2,20,11.2,-9
2019-12-19,34-354,LAL,MIL,L (-7),1,36:44,8,19,0.421,3,7,0.429,2,2,1.000,0,12,12,11,0,0,4,5,21,16.2,-14
2019-12-25,34-360,LAL,LAC,L (-5),1,38:50,9,24,0.375,2,12,0.167,3,4,0.750,3,6,9,10,2,1,2,3,23,19.8,3
2019-12-28,34-363,LAL,POR,W (+8),1,36:44,7,15,0.467,1,4,0.250,6,8,0.750,1,6,7,16,2,1,1,2,21,27.1,5
2019-12-29,34-364,LAL,DAL,W (+13),1,34:19,3,10,0.300,2,4,0.500,5,6,0.833,0,6,6,13,2,0,2,2,13,16.9,5
2020-01-01,35-002,LAL,PHO,W (+10),1,38:04,11,21,0.524,1,4,0.250,8,12,0.667,2,11,13,12,2,1,5,0,31,29.9,18
2020-01-03,35-004,LAL,NOP,W (+10),1,37:13,7,17,0.412,1,3,0.333,2,5,0.400,0,8,8,15,2,0,2,1,17,19.2,17
2020-01-05,35-006,LAL,DET,W (+7),1,35:01,10,21,0.476,0,3,0.000,1,2,0.500,3,11,14,11,0,0,3,2,21,19.2,23
2020-01-07,35-008,LAL,NYK,W (+30),1,31:26,9,19,0.474,6,12,0.500,7,7,1.000,0,5,5,5,2,1,4,2,31,24.2,26
2020-01-10,35-011,LAL,DAL,W (+15),1,32:16,14,25,0.560,3,6,0.500,4,5,0.800,2,14,16,7,1,0,3,0,35,31.2,13
2020-01-13,35-014,LAL,CLE,W (+29),1,32:43,12,16,0.750,1,3,0.333,6,7,0.857,0,2,2,8,1,0,3,2,31,27.6,19
2020-01-15,35-016,LAL,ORL,L (-1),1,36:15,7,19,0.368,2,9,0.222,3,5,0.600,0,3,3,19,1,0,5,1,19,17.5,-9
2020-01-18,35-019,LAL,HOU,W (+9),1,35:24,13,25,0.520,2,7,0.286,3,5,0.600,0,5,5,12,2,0,6,3,31,22.6,2
2020-01-20,35-021,LAL,BOS,L (-32),1,29:11,5,12,0.417,0,2,0.000,5,5,1.000,3,4,7,13,0,0,4,1,15,16.6,-21
2020-01-22,35-023,LAL,NYK,W (+8),1,36:03,9,16,0.563,2,5,0.400,1,3,0.333,0,6,6,5,5,0,4,0,21,18.9,13
2020-01-23,35-024,LAL,BRK,W (+15),1,33:36,11,19,0.579,3,6,0.500,2,2,1.000,2,9,11,10,1,1,5,0,27,25.9,26
2020-01-25,35-026,LAL,PHI,L (-17),1,35:21,9,18,0.500,1,6,0.167,10,13,0.769,0,7,7,8,1,0,8,3,29,18.3,-22
2020-01-31,35-032,LAL,POR,L (-8),1,37:59,9,22,0.409,3,8,0.375,1,4,0.250,2,6,8,10,0,1,5,2,22,14.1,7
2020-02-01,35-033,LAL,SAC,W (+16),1,33:34,6,15,0.400,1,4,0.250,2,3,0.667,0,10,10,11,2,0,2,3,15,16.0,33
2020-02-04,35-036,LAL,SAS,W (+27),1,34:11,12,20,0.600,6,9,0.667,6,9,0.667,1,6,7,9,1,0,2,1,36,33.0,20
2020-02-06,35-038,LAL,HOU,L (-10),1,36:38,8,19,0.421,1,8,0.125,1,1,1.000,2,7,9,15,2,0,6,0,18,17.9,-4
2020-02-08,35-040,LAL,GSW,W (+5),1,33:34,7,17,0.412,3,8,0.375,5,6,0.833,0,8,8,11,1,0,7,2,22,15.8,6
2020-02-10,35-042,LAL,PHO,W (+25),1,30:05,6,16,0.375,3,6,0.500,2,4,0.500,0,8,8,9,1,0,8,2,17,8.3,16
2020-02-12,35-044,LAL,DEN,W (+4),1,41:30,15,29,0.517,1,7,0.143,1,4,0.250,1,11,12,14,0,0,3,3,32,26.1,4
2020-02-21,35-053,LAL,MEM,W (+12),1,35:35,10,17,0.588,1,4,0.250,11,12,0.917,0,3,3,7,0,2,1,0,32,29.9,6
2020-02-23,35-055,LAL,BOS,W (+2),1,35:29,9,19,0.474,4,10,0.400,7,12,0.583,0,8,8,9,0,0,2,4,29,22.4,-1
2020-02-25,35-057,LAL,NOP,W (+9),1,34:12,17,27,0.630,5,11,0.455,1,2,0.500,2,6,8,6,0,1,7,1,40,28.2,12
2020-02-29,35-061,LAL,MEM,L (-17),1,34:19,8,18,0.444,2,8,0.250,1,2,0.500,2,6,8,10,1,1,5,1,19,15.7,-12
2020-03-01,35-062,LAL,NOP,W (+8),1,36:23,14,21,0.667,3,5,0.600,3,3,1.000,0,12,12,13,2,0,6,2,34,32.8,22
2020-03-03,35-064,LAL,PHI,W (+13),1,33:45,9,16,0.563,2,5,0.400,2,3,0.667,1,6,7,14,1,2,3,1,22,25.3,-2
2020-03-06,35-067,LAL,MIL,W (+10),1,36:30,12,21,0.571,1,7,0.143,12,15,0.800,0,8,8,8,3,0,4,4,37,31.3,8
2020-03-08,35-069,LAL,LAC,W (+9),1,34:31,7,17,0.412,2,6,0.333,12,14,0.857,2,6,8,9,0,2,2,3,28,25.8,7
2020-03-10,35-071,LAL,BRK,L (-2),1,34:52,12,22,0.545,4,9,0.444,1,5,0.200,1,11,12,9,1,0,3,1,29,24.7,8
2020-07-30,35-213,LAL,LAC,W (+2),1,34:18,6,19,0.316,2,7,0.286,2,2,1.000,2,9,11,7,1,1,5,3,16,9.6,-4
2020-08-01,35-215,LAL,TOR,L (-15),1,34:36,7,15,0.467,2,5,0.400,4,7,0.571,1,9,10,5,0,1,4,1,20,14.3,-20
2020-08-03,35-217,LAL,UTA,W (+8),1,34:53,9,16,0.563,2,5,0.400,2,2,1.000,1,7,8,9,2,1,4,3,22,21.0,0
2020-08-05,35-219,LAL,OKC,L (-19),1,30:17,7,19,0.368,0,5,0.000,5,8,0.625,1,10,11,4,1,0,0,1,19,14.4,-8
2020-08-08,35-222,LAL,IND,L (-5),1,35:09,13,24,0.542,2,6,0.333,3,6,0.500,1,7,8,7,0,1,1,4,31,24.0,13
2020-08-10,35-224,LAL,DEN,W (+3),1,38:06,9,21,0.429,5,11,0.455,6,10,0.600,0,1,1,12,0,2,5,0,29,21.4,-10
2020-08-13,35-227,LAL,SAC,L (-14),1,14:36,6,13,0.462,2,5,0.400,3,3,1.000,1,2,3,4,0,0,3,0,17,11.4,-13
2021-05-23,36-144,LAL,PHO,L (-9),1,36:04,6,13,0.462,3,7,0.429,3,6,0.5,1,6,7,10,3,0,5,1,18,17.2,2
2021-05-25,36-146,LAL,PHO,W (+7),1,38:54,9,16,0.563,4,9,0.444,1,1,1,0,4,4,9,2,0,1,3,23,22.7,14
2021-05-27,36-148,LAL,PHO,W (+14),1,37:45,9,19,0.474,1,5,0.2,2,3,0.667,1,5,6,9,1,0,7,0,21,13.4,15
2021-05-30,36-151,LAL,PHO,L (-8),1,37:50,10,21,0.476,1,7,0.143,4,7,0.571,2,10,12,6,1,0,6,1,25,16.3,6
2021-06-03,36-155,LAL,PHO,L (-13),1,41:25,11,26,0.423,3,10,0.3,4,6,0.667,2,7,9,7,2,2,3,1,29,22.8,-3
2020-12-22,35-358,LAL,LAC,L (-7),1,28:21,7,17,0.412,3,8,0.375,5,7,0.714,2,3,5,5,0,0,4,2,22,13.1,2
2020-12-25,35-361,LAL,DAL,W (+23),1,31:24,8,18,0.444,3,8,0.375,3,4,0.750,1,6,7,10,1,0,4,0,22,18.7,16
2020-12-27,35-363,LAL,MIN,W (+36),1,26:12,6,13,0.462,1,5,0.200,5,7,0.714,0,9,9,5,1,0,4,1,18,13.3,16
2020-12-28,35-364,LAL,POR,L (-8),1,35:55,11,20,0.550,3,7,0.429,4,5,0.800,2,7,9,6,2,1,3,2,29,25.6,0
2020-12-30,36-000,LAL,SAS,W (+14),1,35:13,11,23,0.478,1,3,0.333,3,5,0.600,0,5,5,8,1,1,2,1,26,19.9,-1
2021-01-01,36-002,LAL,SAS,W (+6),1,35:41,8,22,0.364,3,7,0.429,7,7,1.000,1,10,11,10,2,0,4,0,26,22.5,18
2021-01-03,36-004,LAL,MEM,W (+14),1,32:00,9,16,0.563,3,6,0.500,1,3,0.333,0,13,13,8,1,0,2,2,22,21.3,19
2021-01-05,36-006,LAL,MEM,W (+2),1,34:05,11,20,0.550,1,4,0.250,3,3,1.000,2,10,12,7,1,1,6,0,26,21.4,20
2021-01-07,36-008,LAL,SAS,L (-9),1,34:54,8,15,0.533,4,7,0.571,7,11,0.636,0,6,6,12,0,0,4,3,27,23.1,-10
2021-01-08,36-009,LAL,CHI,W (+2),1,34:09,11,21,0.524,0,5,0.000,6,8,0.750,0,7,7,7,0,0,4,1,28,19.5,9
2021-01-10,36-011,LAL,HOU,W (+18),1,30:21,7,15,0.467,1,6,0.167,3,6,0.500,1,6,7,7,1,1,2,2,18,15.4,10
2021-01-12,36-013,LAL,HOU,W (+17),1,29:11,10,20,0.500,4,9,0.444,2,4,0.500,1,7,8,5,0,1,5,0,26,17.2,15
2021-01-13,36-014,LAL,OKC,W (+29),1,27:29,9,20,0.450,5,8,0.625,3,4,0.750,0,6,6,7,0,0,2,2,26,19.1,14
2021-01-15,36-016,LAL,NOP,W (+17),1,30:30,6,11,0.545,2,6,0.333,7,7,1.000,1,7,8,11,1,0,3,3,21,23.0,14
2021-01-18,36-019,LAL,GSW,L (-2),1,37:58,6,16,0.375,2,7,0.286,5,8,0.625,0,5,5,5,1,0,5,1,19,9.6,-9
2021-01-21,36-022,LAL,MIL,W (+7),1,38:04,13,25,0.520,6,10,0.600,2,2,1.000,1,5,6,8,1,1,3,2,34,27.4,15
2021-01-23,36-024,LAL,CHI,W (+11),1,28:30,6,16,0.375,0,2,0.000,5,8,0.625,0,11,11,6,2,0,6,1,17,10.1,9
2021-01-25,36-026,LAL,CLE,W (+7),1,38:07,19,26,0.731,7,11,0.636,1,2,0.500,0,8,8,6,2,2,3,1,46,41.6,11
2021-01-27,36-028,LAL,PHI,L (-1),1,38:32,12,22,0.545,2,5,0.400,8,11,0.727,0,6,6,7,0,0,3,3,34,24.7,3
2021-01-28,36-029,LAL,DET,L (-15),1,35:45,8,19,0.421,4,8,0.500,2,3,0.667,2,5,7,10,1,0,2,2,22,19.6,-11
2021-01-30,36-031,LAL,BOS,W (+1),1,37:21,7,17,0.412,4,11,0.364,3,5,0.600,1,6,7,7,0,1,5,3,21,13.0,11
2021-02-01,36-033,LAL,ATL,W (+8),1,37:58,5,12,0.417,2,6,0.333,9,11,0.818,0,7,7,9,2,1,2,0,21,22.9,10
2021-02-04,36-036,LAL,DEN,W (+21),1,35:27,12,19,0.632,2,5,0.400,1,2,0.500,0,10,10,10,0,1,2,1,27,26.4,21
2021-02-06,36-038,LAL,DET,W (+6),1,46:29,13,26,0.500,3,7,0.429,4,6,0.667,0,5,5,11,4,0,7,3,33,24.2,8
2021-02-08,36-040,LAL,OKC,W (+7),1,42:30,11,22,0.500,2,10,0.200,4,5,0.800,0,14,14,12,2,2,5,3,28,26.4,8
2021-02-10,36-042,LAL,OKC,W (+1),1,41:03,9,20,0.450,3,9,0.333,4,4,1.000,0,6,6,7,2,0,5,2,25,17.5,6
2021-02-12,36-044,LAL,MEM,W (+10),1,34:08,9,15,0.600,1,4,0.250,9,14,0.643,1,8,9,8,2,0,5,2,28,24.0,8
